8.363021000000000000e+06 6.930152416229248047e+00 1.252765808105468750e+02 -1.680002212524414062e+00 1.978363156318664551e+00 -2.187339466789075009e+31 3.079559564590454102e+00 1.341685771942138672e+00 4.513319492340087891e+00 6.077545166015625000e+00 3.073917342888421445e-09
2.629660000000000000e+06 4.262140197753906250e+02 7.910336494445800781e+00 2.682335376739501953e+00 2.192999839782714844e+00 -2.236205215558554012e+31 6.508884429931640625e+00 2.777633428573608398e+00 1.048276424407958984e+00 -7.550480365753173828e+00 2.554177092051190812e-09
5.918408500000000000e+06 3.919057846069335938e+01 2.118049468994140625e+02 1.196917772293090820e+00 1.273337364196777344e+00 1.595986239239097931e+30 -1.496172785758972168e+00 -2.648662805557250977e+00 -2.520460844039916992e+00 -1.223613500595092773e+00 1.836996972315318999e-07
4.442350000000000000e+05 1.910027503967285156e+00 2.410773754119873047e+00 6.564212322235107422e+00 -3.432125806808471680e+00 7.827601737443913411e+31 5.052139759063720703e+00 -1.804895639419555664e+00 -4.918963909149169922e+00 4.254409790039062500e+00 1.329867856461608433e-12
1.401785156250000000e+05 1.649646759033203125e+01 1.646411299705505371e+00 -4.016007900238037109e+00 -6.523730754852294922e+00 -5.939053606246200308e+30 -6.363089561462402344e+00 -1.169947028160095215e+00 2.718070507049560547e+00 -5.223376274108886719e+00 1.881917538471000739e-11
4.668687500000000000e+06 2.189022445678710938e+01 2.697073669433593750e+02 -4.127872943878173828e+00 1.270548701286315918e+00 2.328872281053982413e+31 -2.949623584747314453e+00 -3.842376708984375000e+00 1.968268632888793945e+00 2.431095838546752930e+00 1.306776287179900464e-08
3.618848500000000000e+06 2.742912530899047852e+00 2.387502670288085938e+01 9.866139411926269531e+00 3.553029775619506836e+00 4.046282576267991343e+30 -3.626141548156738281e+00 -6.084469795227050781e+00 1.228488445281982422e+00 -4.363311767578125000e+00 5.664090030332857850e-11
4.769197000000000000e+06 4.004273071289062500e+02 1.047826290130615234e+01 -7.275692939758300781e+00 1.929876208305358887e+00 1.596454546878471148e+30 -1.939730525016784668e+00 3.841894626617431641e+00 6.638031959533691406e+00 5.696376323699951172e+00 2.352154915286064352e-09
1.140593515625000000e+05 7.501357555389404297e+00 5.792560424804687500e+02 3.182991027832031250e+00 1.416700482368469238e+00 -5.635502004347523839e+31 -5.403262138366699219e+00 -2.106815576553344727e+00 1.178898572921752930e+00 4.369627952575683594e+00 1.200028876269243483e-08
1.027711812500000000e+06 7.104340820312500000e+02 2.124931573867797852e+00 -9.645865440368652344e+00 1.422543168067932129e+00 -5.824014159532983579e+31 1.565275311470031738e+00 -7.985318183898925781e+00 6.017205238342285156e+00 -2.302574872970581055e+00 3.561038408594896509e-10
6.671898500000000000e+06 1.444544792175292969e+01 4.144053459167480469e+00 -2.217940807342529297e+00 2.336400032043457031e+00 1.604071323558662138e+31 6.515138626098632812e+00 -1.764377713203430176e+00 1.152955770492553711e+00 -2.809745788574218750e+00 3.805325152206329165e-11
1.478599375000000000e+05 4.632026672363281250e+00 5.308919143676757812e+01 -5.168161869049072266e+00 6.836237430572509766e+00 6.858884158913104749e+31 1.513904452323913574e+00 -1.342477560043334961e+00 -5.537487030029296875e+00 -9.660547256469726562e+00 9.696564384764627675e-11
5.397734500000000000e+06 4.815538940429687500e+02 2.384238586425781250e+02 -3.147335767745971680e+00 3.671408414840698242e+00 1.244103505791521539e+31 -3.452482461929321289e+00 -6.288177490234375000e+00 8.400655746459960938e+00 6.863233089447021484e+00 1.346750764241733123e-07
2.740581250000000000e+06 1.359507203102111816e+00 2.427735900878906250e+01 4.870588302612304688e+00 9.768200874328613281e+00 1.992526299562347350e+30 1.176873326301574707e+00 -7.667559146881103516e+00 -3.589859485626220703e+00 5.113867759704589844e+00 1.237806992321344168e-11
1.217021640625000000e+05 8.749047279357910156e+00 8.069514465332031250e+01 5.381617069244384766e+00 3.505984306335449219e+00 1.408816263721719843e+30 -2.144895315170288086e+00 3.789079189300537109e+00 -1.087949872016906738e+00 -1.397557139396667480e+00 1.213646627640230236e-09
8.369439000000000000e+06 7.534960327148437500e+02 8.872329711914062500e+01 1.387375831604003906e+00 1.578675389289855957e+00 2.279130786420774573e+31 -1.217367410659790039e+00 9.241459846496582031e+00 2.092654943466186523e+00 -2.112791061401367188e+00 3.510318791200006672e-08
2.355090937500000000e+05 4.531055927276611328e+00 1.213783621788024902e+00 -3.427798986434936523e+00 1.206858158111572266e+00 3.130450787534626210e+31 3.191329479217529297e+00 6.751302242279052734e+00 -1.510831356048583984e+00 1.916975855827331543e+00 7.996545266231169791e-12
2.229880625000000000e+05 5.067167282104492188e+01 2.625779724121093750e+01 3.640727996826171875e+00 -3.878047943115234375e+00 -9.693777124746092303e+30 5.156616687774658203e+00 1.264584541320800781e+00 3.684280872344970703e+00 2.436826944351196289e+00 1.212563049968196083e-09
5.365993125000000000e+05 3.466883420944213867e+00 1.468647670745849609e+01 -5.125190258026123047e+00 -4.943738937377929688e+00 -5.197357789529183629e+31 6.670017719268798828e+00 -2.514216423034667969e+00 1.416665434837341309e+00 4.159514904022216797e+00 3.697577660721762527e-11
7.714208000000000000e+06 1.018969416618347168e+00 1.094884014129638672e+01 5.436716079711914062e+00 -8.808920860290527344e+00 3.988345169040706124e+31 -4.128759860992431641e+00 8.270941734313964844e+00 -2.827739953994750977e+00 1.217680096626281738e+00 1.996001020715398866e-12
2.508646250000000000e+05 3.603947753906250000e+02 1.442065715789794922e+00 -1.191741704940795898e+00 -7.022547721862792969e+00 6.576477274062397952e+30 5.785977840423583984e+00 6.916854381561279297e+00 1.757238864898681641e+00 6.697530746459960938e+00 5.811842118674803714e-10
8.271200000000000000e+05 1.213015899658203125e+02 1.411641693115234375e+02 8.440793037414550781e+00 4.186959743499755859e+00 1.864643104048962840e+30 4.330379009246826172e+00 2.774213314056396484e+00 1.707725763320922852e+00 6.202647686004638672e+00 2.806580390313229145e-08
3.133599687500000000e+05 1.015457630157470703e+00 6.950174713134765625e+01 -1.166365504264831543e+00 1.619545817375183105e+00 -7.274547189189891315e+31 2.411491394042968750e+00 1.109876751899719238e+00 -2.019569396972656250e+00 1.232034564018249512e+00 2.351886463358709989e-10
5.277749375000000000e+05 3.363968658447265625e+01 7.024429321289062500e+02 1.084678649902343750e+00 2.800923585891723633e+00 -7.971539830519526082e+31 -2.429197072982788086e+00 3.043402671813964844e+00 7.642441749572753906e+00 1.261639952659606934e+00 2.142569854868270340e-08
8.686835000000000000e+06 9.001520538330078125e+01 5.520452499389648438e+01 -1.270655989646911621e+00 5.366358757019042969e+00 -7.051915157919702012e+30 1.195018291473388672e+00 1.967294454574584961e+00 -4.183761596679687500e+00 -3.828447341918945312e+00 7.407705560069643980e-09
2.054107343750000000e+05 1.073232574462890625e+02 6.025000762939453125e+01 -1.777812838554382324e+00 -2.047652482986450195e+00 8.214377243475844490e+31 1.493703961372375488e+00 4.164064884185791016e+00 8.370736122131347656e+00 2.059926748275756836e+00 9.176607029814931593e-09
1.840328250000000000e+06 8.966052055358886719e+00 8.414470672607421875e+01 -4.545742034912109375e+00 -1.182911634445190430e+00 7.432098270564692556e+31 2.355317831039428711e+00 -9.300658226013183594e+00 -2.239274024963378906e+00 1.091108441352844238e+00 3.181687413533751396e-10
4.145065312500000000e+05 2.734826354980468750e+02 3.049491310119628906e+01 5.262453556060791016e+00 -6.263142585754394531e+00 -1.073019965688690807e+30 -1.497775793075561523e+00 -3.171227455139160156e+00 3.571837902069091797e+00 -5.262072086334228516e+00 2.604974902453704999e-09
2.006420500000000000e+06 4.725192565917968750e+02 3.096554565429687500e+02 -4.508998394012451172e+00 1.602454662322998047e+00 1.232968452744797074e+31 9.642974853515625000e+00 1.596391797065734863e+00 6.090514183044433594e+00 4.312031269073486328e+00 9.277674450913764304e-08
8.300119500000000000e+06 4.816190719604492188e+01 2.089979553222656250e+02 1.054812312126159668e+00 1.841263413429260254e+00 -3.099839032839545358e+30 -1.386562943458557129e+00 -1.872509598731994629e+00 2.302794218063354492e+00 2.432608604431152344e+00 7.708740668022073805e-07
1.568298750000000000e+06 1.350394248962402344e+00 3.166763305664062500e+02 2.197651386260986328e+00 -1.208488583564758301e+00 -5.526221759346369242e+30 -1.249167561531066895e+00 -5.333399772644042969e+00 -4.265784740447998047e+00 -3.536991834640502930e+00 9.905586351166562054e-10
4.060620000000000000e+05 4.914591674804687500e+02 9.744189453125000000e+02 9.618939399719238281e+00 7.018453121185302734e+00 8.533427274381980505e+31 5.735291481018066406e+00 -1.402679204940795898e+00 -1.549877643585205078e+00 -2.406038761138916016e+00 5.468684207698970567e-07
1.048552562500000000e+06 2.754268455505371094e+01 9.236541748046875000e+00 -2.556147336959838867e+00 3.055456876754760742e+00 -2.405027354134786363e+31 4.483214378356933594e+00 -4.418742656707763672e+00 -3.862093448638916016e+00 -2.165050745010375977e+00 1.494466217444312406e-10
7.413026875000000000e+05 9.580226898193359375e+00 3.226727724075317383e+00 1.984452843666076660e+00 -7.552061080932617188e+00 -2.407452701114097232e+31 1.976508378982543945e+00 1.488355875015258789e+00 -5.204537868499755859e+00 -2.802052736282348633e+00 2.128002635215509031e-11
1.654422125000000000e+06 7.369074249267578125e+01 5.427979278564453125e+01 -4.380759239196777344e+00 -3.842032194137573242e+00 -9.667628905515901604e+31 4.366572856903076172e+00 1.174154877662658691e+00 -3.547677040100097656e+00 9.455271720886230469e+00 1.486794798388757499e-09
1.178398750000000000e+06 1.836570024490356445e+00 3.554056930541992188e+01 -1.488458752632141113e+00 1.080379366874694824e+00 1.612198569166185406e+31 6.670014858245849609e+00 4.971454620361328125e+00 2.694656372070312500e+00 -3.724355936050415039e+00 8.594776279569060762e-11
2.290885468750000000e+05 4.707819213867187500e+02 1.127562427520751953e+01 -6.863053321838378906e+00 -1.228454828262329102e+00 5.251117753586790497e+31 7.858301162719726562e+00 1.887852430343627930e+00 -2.522617578506469727e+00 1.054350018501281738e+00 4.418224452962249416e-09
1.639871250000000000e+06 1.806015472412109375e+02 1.845885086059570312e+01 1.932551741600036621e+00 7.883765220642089844e+00 -3.158387128944608907e+31 -4.451037406921386719e+00 1.435385227203369141e+00 -1.055647015571594238e+00 -3.422135829925537109e+00 2.940520937855239936e-09
8.809356875000000000e+05 1.098285579681396484e+01 8.105067749023437500e+02 -8.280228614807128906e+00 -2.456325292587280273e+00 2.405111072247794676e+30 3.553754091262817383e+00 3.662329196929931641e+00 -2.684096097946166992e+00 -5.891158103942871094e+00 1.343721223179272783e-08
8.579213000000000000e+06 2.571670532226562500e+00 7.085903930664062500e+02 -1.855343222618103027e+00 -2.157275438308715820e+00 7.867508862319720166e+31 -1.142108082771301270e+00 -7.741787433624267578e+00 -6.060557842254638672e+00 -2.461150169372558594e+00 2.148717870298355592e-09
2.103610312500000000e+05 1.978335976600646973e+00 6.720212402343750000e+02 -8.965507507324218750e+00 -2.889924049377441406e+00 1.570322466807972305e+31 2.516503810882568359e+00 2.201232671737670898e+00 3.816292762756347656e+00 -4.671020984649658203e+00 8.137230889104785092e-10
7.664199375000000000e+05 8.563741683959960938e+00 6.779440307617187500e+01 -4.019941806793212891e+00 -1.677405118942260742e+00 -1.061865207151106624e+30 3.701136827468872070e+00 -5.197396755218505859e+00 2.107111930847167969e+00 -1.503967761993408203e+00 3.965687223050906596e-10
2.442069375000000000e+05 1.373420715332031250e+01 2.905688171386718750e+02 -6.791241645812988281e+00 -1.824185729026794434e+00 4.359944727027559859e+30 6.808733940124511719e+00 -5.085834026336669922e+00 2.117247581481933594e+00 6.587563991546630859e+00 1.430960683279636214e-09
7.846000500000000000e+06 4.247384071350097656e+00 6.403557739257812500e+02 -8.425964355468750000e+00 4.128637790679931641e+00 -4.773388471730988869e+31 1.229941129684448242e+00 -6.095717430114746094e+00 -1.994586825370788574e+00 -2.556044101715087891e+00 8.578984744822548691e-10
1.767335500000000000e+06 7.631093597412109375e+01 2.081640005111694336e+00 -1.499011635780334473e+00 1.839887976646423340e+00 4.099330241232681271e+30 -6.908412456512451172e+00 -1.562870860099792480e+00 5.945569992065429688e+00 -3.954163074493408203e+00 7.697976978082721189e-11
2.661330250000000000e+06 8.747621154785156250e+01 4.190369606018066406e+00 3.689318656921386719e+00 5.528432369232177734e+00 -6.640341198335179968e+30 4.120392799377441406e+00 2.547164440155029297e+00 2.552154541015625000e+00 1.464586734771728516e+00 3.475070675662550457e-09
6.223920000000000000e+06 2.060926666259765625e+02 1.004021167755126953e+00 9.881900787353515625e+00 -2.330735445022583008e+00 8.012192137270543294e+31 -2.081178426742553711e+00 8.876952171325683594e+00 1.800607562065124512e+00 7.131561279296875000e+00 4.639892636770781564e-11
9.162866250000000000e+05 4.011813640594482422e+00 3.164856719970703125e+01 3.085481405258178711e+00 4.931056499481201172e+00 -2.659661465238904323e+31 1.175934910774230957e+00 -7.763599395751953125e+00 1.227425336837768555e+00 -2.691617488861083984e+00 8.587563993245339589e-11
2.646378750000000000e+06 5.665996551513671875e+00 3.256437778472900391e+00 -9.417800903320312500e+00 4.836555480957031250e+00 1.383883075386532827e+30 5.053792476654052734e+00 6.317516803741455078e+00 3.866962432861328125e+00 -4.573088645935058594e+00 4.461564798163841772e-12
3.299771000000000000e+06 9.663430786132812500e+01 9.395421600341796875e+01 -1.199683189392089844e+00 -7.370775699615478516e+00 9.078201768804880044e+30 -6.393543720245361328e+00 4.520670413970947266e+00 -7.275437355041503906e+00 -3.360722780227661133e+00 3.512328206056736235e-09
3.340529500000000000e+06 2.957189559936523438e+00 5.490422725677490234e+00 -3.381863355636596680e+00 -1.880949974060058594e+00 2.713923617081979107e+30 5.100784778594970703e+00 2.034928560256958008e+00 -2.601569652557373047e+00 -9.433284759521484375e+00 1.857972803387397676e-11
5.398456875000000000e+05 1.085549259185791016e+01 3.311453247070312500e+01 -2.788903951644897461e+00 -2.311655044555664062e+00 3.823448533493344435e+30 5.659623622894287109e+00 3.752192258834838867e+00 -1.420494914054870605e+00 7.805626392364501953e+00 2.696158851733798656e-10
1.927531125000000000e+06 1.009552955627441406e+01 7.274219989776611328e+00 -8.443268775939941406e+00 5.182779312133789062e+00 -5.859628388823338786e+30 5.692446708679199219e+00 -5.407778739929199219e+00 -4.759134292602539062e+00 1.320079565048217773e+00 1.417244360063518727e-11
1.881359375000000000e+06 2.461056900024414062e+01 8.240803222656250000e+02 -2.077402114868164062e+00 -3.215543746948242188e+00 -1.037879257530305905e+31 -4.397026538848876953e+00 -4.049843311309814453e+00 3.959719181060791016e+00 7.187479496002197266e+00 1.143807608627867012e-07
9.613866000000000000e+06 4.103222045898437500e+02 1.253806152343750000e+02 -1.669624328613281250e+00 -7.463354587554931641e+00 -1.152943970793152580e+31 -8.698595046997070312e+00 2.661936283111572266e+00 8.899803161621093750e+00 1.010013341903686523e+00 1.526914239491361514e-08
8.809576000000000000e+06 4.820651054382324219e+00 1.512120723724365234e+01 1.526781439781188965e+00 -8.583376884460449219e+00 2.516393358852522080e+31 -1.092897653579711914e+00 -7.018864631652832031e+00 -9.269867897033691406e+00 -3.784251689910888672e+00 2.905890111870590431e-11
3.597002187500000000e+05 5.730626220703125000e+02 2.565813598632812500e+02 -5.885562419891357422e+00 -6.525843620300292969e+00 1.129081346717525299e+31 -9.552429199218750000e+00 7.950275421142578125e+00 5.336096286773681641e+00 2.406316280364990234e+00 3.112119628667642246e-08
2.346459218750000000e+05 1.183795809745788574e+00 4.146432495117187500e+02 2.698920011520385742e+00 9.414285659790039062e+00 1.487419774264989302e+31 2.612812280654907227e+00 1.186549305915832520e+00 -6.218279838562011719e+00 -6.461585521697998047e+00 6.942424968237048688e-10
9.001381875000000000e+05 5.292056274414062500e+02 4.144431686401367188e+01 1.318077325820922852e+00 -9.659876823425292969e+00 -4.168051266770928982e+31 -2.080818414688110352e+00 -1.346613168716430664e+00 1.045244455337524414e+00 -1.947528839111328125e+00 1.125937565404910856e-08
2.940930625000000000e+05 3.758703613281250000e+02 3.550960302352905273e+00 -1.750787019729614258e+00 4.634153842926025391e+00 -6.810471031970489464e+31 -1.337818384170532227e+00 1.346711754798889160e+00 -2.693973302841186523e+00 1.031744122505187988e+00 1.440170316335809275e-09
7.149742500000000000e+05 9.141089477539062500e+02 1.069953002929687500e+02 1.005030035972595215e+00 8.146825790405273438e+00 3.132637794788600055e+30 -2.076017141342163086e+00 1.443752884864807129e+00 -4.779789447784423828e+00 -7.005002975463867188e+00 9.551197166501879110e-08
3.700426250000000000e+05 1.270212268829345703e+01 3.768438720703125000e+02 6.719479084014892578e+00 -1.083482623100280762e+00 -2.147879765359107628e+30 2.452911138534545898e+00 -4.553438663482666016e+00 3.024037361145019531e+00 3.683619499206542969e+00 2.893571826589891316e-09
1.167674687500000000e+05 7.344828128814697266e+00 8.618071746826171875e+01 7.883704662322998047e+00 -4.578331947326660156e+00 -4.370468003163268341e+31 1.046501517295837402e+00 7.817289352416992188e+00 -4.141799926757812500e+00 2.650343656539916992e+00 1.708480301676473800e-10
1.294401015625000000e+05 4.884927749633789062e+00 9.311045837402343750e+01 -5.849586486816406250e+00 -1.699939608573913574e+00 -9.682774328184033679e+31 2.461454629898071289e+00 -1.675253748893737793e+00 2.763630390167236328e+00 1.008215308189392090e+00 8.114000582537528317e-10
2.878637500000000000e+05 1.127500295639038086e+00 2.730882568359375000e+02 -1.164983391761779785e+00 6.019907474517822266e+00 1.062282029662137003e+31 1.714486241340637207e+00 -4.271675586700439453e+00 -3.314734458923339844e+00 4.824106216430664062e+00 1.337083638253133699e-10
3.758289375000000000e+05 9.819396972656250000e+02 9.670227050781250000e+02 2.882395505905151367e+00 2.104382753372192383e+00 3.863791476127122264e+31 -1.252611756324768066e+00 1.614711523056030273e+00 -2.339060068130493164e+00 1.915252327919006348e+00 2.353721356485038996e-06
9.211098125000000000e+05 1.942510223388671875e+02 1.391570329666137695e+00 2.335198640823364258e+00 6.298336029052734375e+00 9.391958518009833405e+30 1.406312584877014160e+00 -1.198632359504699707e+00 7.677006244659423828e+00 1.236348867416381836e+00 2.820128575109492886e-10
1.285476640625000000e+05 9.228008422851562500e+02 4.536296386718750000e+02 -6.238251209259033203e+00 4.041917324066162109e+00 -1.819211218400662720e+30 1.766231894493103027e+00 -3.696997404098510742e+00 2.308543920516967773e+00 -6.535383701324462891e+00 1.307138575157296145e-07
1.548307125000000000e+06 2.266326293945312500e+02 2.408689270019531250e+02 3.870047569274902344e+00 -1.702658414840698242e+00 1.287027565496467582e+30 -2.045770406723022461e+00 6.293171405792236328e+00 -9.074134826660156250e+00 -3.744014501571655273e+00 2.824284806024479622e-08
5.767356875000000000e+05 5.673527221679687500e+02 2.392077207565307617e+00 1.118308544158935547e+00 3.419678926467895508e+00 2.645096447856769232e+30 -8.093481063842773438e+00 -1.554950356483459473e+00 3.232515096664428711e+00 1.148694396018981934e+00 1.728929888145103178e-09
4.603510500000000000e+06 3.409740829467773438e+01 4.237378597259521484e+00 -1.919189095497131348e+00 1.014862179756164551e+00 -5.141628727096588453e+31 5.569780826568603516e+00 1.144380927085876465e+00 2.179314374923706055e+00 -2.593245983123779297e+00 1.891944517717902841e-10
1.093678000000000000e+06 2.614631958007812500e+02 2.602643966674804688e+00 6.437364101409912109e+00 -1.603339314460754395e+00 4.292900421154826658e+31 1.176342606544494629e+00 -5.003861427307128906e+00 9.875035285949707031e+00 1.309368729591369629e+00 2.577386915003643253e-10
3.383712187500000000e+05 2.427798509597778320e+00 2.051085052490234375e+02 -3.688124895095825195e+00 -1.396336793899536133e+00 6.839714463976639497e+31 5.651690483093261719e+00 1.859409451484680176e+00 -6.652473449707031250e+00 1.874547123908996582e+00 3.599104347884463095e-10
3.749840500000000000e+06 1.191621494293212891e+01 4.611307907104492188e+01 4.058602809906005859e+00 7.333965301513671875e+00 -8.769641708128122129e+31 6.820499897003173828e+00 8.197475433349609375e+00 -5.225219726562500000e+00 -2.408922433853149414e+00 1.784178027541827305e-09
6.403951000000000000e+06 1.511023254394531250e+02 1.364103317260742188e+00 -3.620988130569458008e+00 2.947950363159179688e+00 -3.985609007233172334e+30 -5.645745277404785156e+00 3.098170280456542969e+00 3.661880970001220703e+00 6.648623943328857422e+00 1.070354430088293896e-10
2.648984687500000000e+05 4.270365238189697266e+00 2.636058654785156250e+02 -8.054643630981445312e+00 -9.166946411132812500e+00 5.620146712157106665e+31 2.788206815719604492e+00 4.147374153137207031e+00 -9.502394676208496094e+00 5.944778442382812500e+00 3.108491797298995607e-10
